time,Det_Voltage,TOFHGMAX,TOFHGMIN,TOFLGMAX,TOFLGMIN,TOFMGMAX,TOFMGMIN,Target_High_Gain_Max,Target_High_Gain_Min,Target_Low_Gain_Max,Target_Low_Gain_Min
2025-342T22:20:27.003,2001.4632,,,,,,,,,,
2025-342T22:20:32.003,2001.4632,,,,,,,,,,
2025-342T22:20:35.003,,534.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:20:38.003,2001.4632,,,,,,,,,,
2025-342T22:20:44.003,,539.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:20:45.003,2001.4632,,,,,,,,,,
2025-342T22:20:50.003,2001.4632,,,,,,,,,,
2025-342T22:20:53.003,,535.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:20:56.003,2001.4632,,,,,,,,,,
2025-342T22:21:02.003,,532.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:21:03.003,2001.4632,,,,,,,,,,
2025-342T22:21:08.003,2001.4632,,,,,,,,,,
2025-342T22:21:11.003,,539.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:21:14.003,2001.4632,,,,,,,,,,
2025-342T22:21:20.003,,538.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:21:21.003,2001.4632,,,,,,,,,,
2025-342T22:21:26.002,2001.4632,,,,,,,,,,
2025-342T22:21:29.003,,538.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:21:32.002,2001.4632,,,,,,,,,,
2025-342T22:21:38.003,,536.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:21:39.002,2001.4632,,,,,,,,,,
2025-342T22:21:44.002,2001.4632,,,,,,,,,,
2025-342T22:21:47.003,,542.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:21:50.002,2001.4632,,,,,,,,,,
2025-342T22:21:56.003,,535.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:21:57.002,2001.4632,,,,,,,,,,
2025-342T22:22:02.002,2001.4632,,,,,,,,,,
2025-342T22:22:05.003,,530.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:22:08.002,2001.4632,,,,,,,,,,
2025-342T22:22:14.003,,535.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:22:15.002,2001.4632,,,,,,,,,,
2025-342T22:22:20.002,2001.4632,,,,,,,,,,
2025-342T22:22:23.003,,535.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:22:26.002,2001.4632,,,,,,,,,,
2025-342T22:22:32.002,,554.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:22:33.002,2001.4632,,,,,,,,,,
2025-342T22:22:38.002,2001.4632,,,,,,,,,,
2025-342T22:22:41.002,,533.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:22:44.002,2001.4632,,,,,,,,,,
2025-342T22:22:50.002,,610.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:22:51.002,2001.4632,,,,,,,,,,
2025-342T22:22:56.002,2001.4632,,,,,,,,,,
2025-342T22:22:59.002,,535.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:23:02.002,2001.4632,,,,,,,,,,
2025-342T22:23:08.002,,555.0,498.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:23:09.002,2001.4632,,,,,,,,,,
2025-342T22:23:14.002,2001.4632,,,,,,,,,,
2025-342T22:23:17.002,,533.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:23:20.002,2001.4632,,,,,,,,,,
2025-342T22:23:26.002,,530.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:23:27.002,2001.4632,,,,,,,,,,
2025-342T22:23:32.002,2001.4632,,,,,,,,,,
2025-342T22:23:35.002,,532.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:23:38.002,2001.4632,,,,,,,,,,
2025-342T22:23:44.002,,532.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:23:45.002,2001.4632,,,,,,,,,,
2025-342T22:23:50.002,2001.4632,,,,,,,,,,
2025-342T22:23:53.002,,538.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:23:56.002,2001.4632,,,,,,,,,,
2025-342T22:24:02.002,,537.0,500.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:24:03.001,2001.4632,,,,,,,,,,
2025-342T22:24:08.001,2001.4632,,,,,,,,,,
2025-342T22:24:11.002,,538.0,499.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:24:14.001,2001.4632,,,,,,,,,,
2025-342T22:24:20.002,,532.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:24:21.001,2001.4632,,,,,,,,,,
2025-342T22:24:26.001,2001.4632,,,,,,,,,,
2025-342T22:24:29.002,,532.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:24:32.001,2001.4632,,,,,,,,,,
2025-342T22:24:38.002,,530.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:24:39.001,2001.4632,,,,,,,,,,
2025-342T22:24:44.001,2001.4632,,,,,,,,,,
2025-342T22:24:47.002,,539.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:24:50.001,2001.4632,,,,,,,,,,
2025-342T22:24:56.002,,535.0,500.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:24:57.001,2001.4632,,,,,,,,,,
2025-342T22:25:02.001,2001.4632,,,,,,,,,,
2025-342T22:25:05.001,,549.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:25:08.001,2001.4632,,,,,,,,,,
2025-342T22:25:14.001,,536.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:25:15.001,2001.4632,,,,,,,,,,
2025-342T22:25:20.001,2001.4632,,,,,,,,,,
2025-342T22:25:23.001,,529.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:25:26.001,2001.4632,,,,,,,,,,
2025-342T22:25:32.001,,583.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:25:33.001,2001.4632,,,,,,,,,,
2025-342T22:25:38.001,2001.4632,,,,,,,,,,
2025-342T22:25:41.001,,535.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:25:44.001,2001.4632,,,,,,,,,,
2025-342T22:25:50.001,,533.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:25:51.001,2001.4632,,,,,,,,,,
2025-342T22:25:56.001,2001.4632,,,,,,,,,,
2025-342T22:25:59.001,,530.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:26:02.001,2001.4632,,,,,,,,,,
2025-342T22:26:08.001,,539.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:26:09.001,2001.4632,,,,,,,,,,
2025-342T22:26:14.001,2001.4632,,,,,,,,,,
2025-342T22:26:17.001,,525.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:26:20.001,2001.4632,,,,,,,,,,
2025-342T22:26:26.001,,537.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:26:27.001,2001.4632,,,,,,,,,,
2025-342T22:26:32.001,2001.4632,,,,,,,,,,
2025-342T22:26:35.001,,534.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:26:38.000,2001.4632,,,,,,,,,,
2025-342T22:26:44.001,,533.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:26:45.000,2001.4632,,,,,,,,,,
2025-342T22:26:50.000,2001.4632,,,,,,,,,,
2025-342T22:26:53.001,,527.0,499.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:26:56.000,2001.4632,,,,,,,,,,
2025-342T22:27:02.001,,537.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:27:03.000,2001.4632,,,,,,,,,,
2025-342T22:27:08.000,2001.4632,,,,,,,,,,
2025-342T22:27:11.001,,526.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:27:14.000,2001.4632,,,,,,,,,,
2025-342T22:27:20.001,,530.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:27:21.000,2001.4632,,,,,,,,,,
2025-342T22:27:26.000,2001.4632,,,,,,,,,,
2025-342T22:27:29.001,,553.0,499.0,518.0,509.0,516.0,510.0,2048.0,2039.0,2066.0,2061.0
2025-342T22:27:32.000,2001.4632,,,,,,,,,,
2025-342T22:27:38.000,,546.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:27:39.000,2001.4632,,,,,,,,,,
2025-342T22:27:44.000,2001.4632,,,,,,,,,,
2025-342T22:27:47.000,,541.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:27:50.000,2001.4632,,,,,,,,,,
2025-342T22:27:56.000,,532.0,498.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:27:57.000,2001.4632,,,,,,,,,,
2025-342T22:28:02.000,2001.4632,,,,,,,,,,
2025-342T22:28:05.000,,535.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:28:08.000,2001.4632,,,,,,,,,,
2025-342T22:28:14.000,,540.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:28:15.000,2001.4632,,,,,,,,,,
2025-342T22:28:20.000,2001.4632,,,,,,,,,,
2025-342T22:28:23.000,,544.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:28:26.000,2001.4632,,,,,,,,,,
2025-342T22:28:32.000,,540.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:28:33.000,2001.4632,,,,,,,,,,
2025-342T22:28:38.000,2001.4632,,,,,,,,,,
2025-342T22:28:41.000,,529.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:28:44.000,2001.4632,,,,,,,,,,
2025-342T22:28:50.000,,530.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:28:51.000,2001.4632,,,,,,,,,,
2025-342T22:28:56.000,2001.4632,,,,,,,,,,
2025-342T22:28:59.000,,537.0,500.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:29:02.000,2001.4632,,,,,,,,,,
2025-342T22:29:08.000,,533.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:29:08.999,2001.4632,,,,,,,,,,
2025-342T22:29:13.999,2001.4632,,,,,,,,,,
2025-342T22:29:17.000,,545.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:29:19.999,2001.4632,,,,,,,,,,
2025-342T22:29:26.000,,547.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:29:26.999,2001.4632,,,,,,,,,,
2025-342T22:29:31.999,2001.4632,,,,,,,,,,
2025-342T22:29:35.000,,547.0,499.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:29:37.999,2001.4632,,,,,,,,,,
2025-342T22:29:44.000,,531.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:29:44.999,2001.4632,,,,,,,,,,
2025-342T22:29:49.999,2001.4632,,,,,,,,,,
2025-342T22:29:53.000,,540.0,499.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:29:55.999,2001.4632,,,,,,,,,,
2025-342T22:30:02.000,,537.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:30:02.999,2001.4632,,,,,,,,,,
2025-342T22:30:07.999,2001.4632,,,,,,,,,,
2025-342T22:30:10.999,,542.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:30:13.999,2001.4632,,,,,,,,,,
2025-342T22:30:19.999,,539.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:30:20.999,2001.4632,,,,,,,,,,
2025-342T22:30:25.999,2001.4632,,,,,,,,,,
2025-342T22:30:28.999,,563.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:30:31.999,2001.4632,,,,,,,,,,
2025-342T22:30:37.999,,533.0,499.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:30:38.999,2001.4632,,,,,,,,,,
2025-342T22:30:43.999,2001.4632,,,,,,,,,,
2025-342T22:30:46.999,,528.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:30:49.999,2001.4632,,,,,,,,,,
2025-342T22:30:55.999,,526.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:30:56.999,2001.4632,,,,,,,,,,
2025-342T22:31:01.999,2001.4632,,,,,,,,,,
2025-342T22:31:04.999,,530.0,499.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:31:07.999,2001.4632,,,,,,,,,,
2025-342T22:31:13.999,,551.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:31:14.999,2001.4632,,,,,,,,,,
2025-342T22:31:19.999,2001.4632,,,,,,,,,,
2025-342T22:31:22.999,,550.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:31:25.999,2001.4632,,,,,,,,,,
2025-342T22:31:31.999,,528.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:31:32.999,2001.4632,,,,,,,,,,
2025-342T22:31:37.999,2001.4632,,,,,,,,,,
2025-342T22:31:40.999,,530.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:31:43.998,2001.4632,,,,,,,,,,
2025-342T22:31:49.999,,531.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:31:50.998,2001.4632,,,,,,,,,,
2025-342T22:31:55.998,2001.4632,,,,,,,,,,
2025-342T22:31:58.999,,535.0,500.0,518.0,509.0,516.0,510.0,2052.0,2037.0,2067.0,2061.0
2025-342T22:32:01.998,2001.4632,,,,,,,,,,
2025-342T22:32:07.999,,541.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:32:08.998,2001.4632,,,,,,,,,,
2025-342T22:32:13.998,2001.4632,,,,,,,,,,
2025-342T22:32:16.999,,529.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:32:19.998,2001.4632,,,,,,,,,,
2025-342T22:32:25.999,,532.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:32:26.998,2001.4632,,,,,,,,,,
2025-342T22:32:31.998,2001.4632,,,,,,,,,,
2025-342T22:32:34.999,,539.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:32:37.998,2001.4632,,,,,,,,,,
2025-342T22:32:43.998,,540.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:32:44.998,2001.4632,,,,,,,,,,
2025-342T22:32:49.998,2001.4632,,,,,,,,,,
2025-342T22:32:52.998,,532.0,500.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:32:55.998,2001.4632,,,,,,,,,,
2025-342T22:33:01.998,,533.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:33:02.998,2001.4632,,,,,,,,,,
2025-342T22:33:07.998,2001.4632,,,,,,,,,,
2025-342T22:33:10.998,,535.0,499.0,518.0,508.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:33:13.998,2001.4632,,,,,,,,,,
2025-342T22:33:19.998,,531.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:33:20.998,2001.4632,,,,,,,,,,
2025-342T22:33:25.998,2001.4632,,,,,,,,,,
2025-342T22:33:28.998,,530.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:33:31.998,2001.4632,,,,,,,,,,
2025-342T22:33:37.998,,539.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:33:38.998,2001.4632,,,,,,,,,,
2025-342T22:33:43.998,2001.4632,,,,,,,,,,
2025-342T22:33:46.998,,553.0,499.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:33:49.998,2001.4632,,,,,,,,,,
2025-342T22:33:55.998,,558.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:33:56.998,2001.4632,,,,,,,,,,
2025-342T22:34:01.998,2001.4632,,,,,,,,,,
2025-342T22:34:04.998,,542.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:34:07.998,2001.4632,,,,,,,,,,
2025-342T22:34:13.998,,538.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:34:14.998,2001.4632,,,,,,,,,,
2025-342T22:34:19.997,2001.4632,,,,,,,,,,
2025-342T22:34:22.998,,534.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:34:25.997,2001.4632,,,,,,,,,,
2025-342T22:34:31.998,,533.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:34:32.997,2001.4632,,,,,,,,,,
2025-342T22:34:37.997,2001.4632,,,,,,,,,,
2025-342T22:34:40.998,,529.0,499.0,518.0,509.0,516.0,510.0,2049.0,2040.0,2067.0,2061.0
2025-342T22:34:43.997,2001.4632,,,,,,,,,,
2025-342T22:34:49.998,,525.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:34:50.997,2001.4632,,,,,,,,,,
2025-342T22:34:55.997,2001.4632,,,,,,,,,,
2025-342T22:34:58.998,,546.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:35:01.997,2001.4632,,,,,,,,,,
2025-342T22:35:07.998,,530.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:35:08.997,2001.4632,,,,,,,,,,
2025-342T22:35:13.997,2001.4632,,,,,,,,,,
2025-342T22:35:16.997,,528.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:35:19.997,2001.4632,,,,,,,,,,
2025-342T22:35:25.997,,530.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:35:26.997,2001.4632,,,,,,,,,,
2025-342T22:35:31.997,2001.4632,,,,,,,,,,
2025-342T22:35:34.997,,528.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:35:37.997,2001.4632,,,,,,,,,,
2025-342T22:35:43.997,,698.0,500.0,518.0,509.0,519.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:35:44.997,2001.4632,,,,,,,,,,
2025-342T22:35:49.997,2001.4632,,,,,,,,,,
2025-342T22:35:52.997,,533.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:35:55.997,2001.4632,,,,,,,,,,
2025-342T22:36:01.997,,534.0,499.0,518.0,508.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:36:02.997,2001.4632,,,,,,,,,,
2025-342T22:36:07.997,2001.4632,,,,,,,,,,
2025-342T22:36:10.997,,548.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:36:13.997,2001.4632,,,,,,,,,,
2025-342T22:36:19.997,,607.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:36:20.997,2001.4632,,,,,,,,,,
2025-342T22:36:25.997,2001.4632,,,,,,,,,,
2025-342T22:36:28.997,,547.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:36:31.997,2001.4632,,,,,,,,,,
2025-342T22:36:37.997,,544.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:36:38.997,2001.4632,,,,,,,,,,
2025-342T22:36:43.997,2001.4632,,,,,,,,,,
2025-342T22:36:46.997,,563.0,499.0,518.0,508.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:36:49.996,2001.4632,,,,,,,,,,
2025-342T22:36:55.997,,544.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:36:56.996,2001.4632,,,,,,,,,,
2025-342T22:37:01.996,2001.4632,,,,,,,,,,
2025-342T22:37:04.997,,538.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:37:07.996,2001.4632,,,,,,,,,,
2025-342T22:37:13.997,,533.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:37:14.996,2001.4632,,,,,,,,,,
2025-342T22:37:19.996,2001.4632,,,,,,,,,,
2025-342T22:37:22.997,,547.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:37:25.996,2001.4632,,,,,,,,,,
2025-342T22:37:31.997,,525.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:37:32.996,2001.4632,,,,,,,,,,
2025-342T22:37:37.996,2001.4632,,,,,,,,,,
2025-342T22:37:40.997,,534.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:37:43.996,2001.4632,,,,,,,,,,
2025-342T22:37:49.996,,548.0,499.0,518.0,508.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:37:50.996,2001.4632,,,,,,,,,,
2025-342T22:37:55.996,2001.4632,,,,,,,,,,
2025-342T22:37:58.996,,539.0,498.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:38:01.996,2001.4632,,,,,,,,,,
2025-342T22:38:07.996,,531.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:38:08.996,2001.4632,,,,,,,,,,
2025-342T22:38:13.996,2001.4632,,,,,,,,,,
2025-342T22:38:16.996,,531.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:38:19.996,2001.4632,,,,,,,,,,
2025-342T22:38:25.996,,547.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:38:26.996,2001.4632,,,,,,,,,,
2025-342T22:38:31.996,2001.4632,,,,,,,,,,
2025-342T22:38:34.996,,540.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:38:37.996,2001.4632,,,,,,,,,,
2025-342T22:38:43.996,,530.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:38:44.996,2001.4632,,,,,,,,,,
2025-342T22:38:49.996,2001.4632,,,,,,,,,,
2025-342T22:38:52.996,,528.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:38:55.996,2001.4632,,,,,,,,,,
2025-342T22:39:01.996,,534.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:39:02.996,2001.4632,,,,,,,,,,
2025-342T22:39:07.996,2001.4632,,,,,,,,,,
2025-342T22:39:10.996,,532.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:39:13.996,2001.4632,,,,,,,,,,
2025-342T22:39:19.996,,533.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:39:20.996,2001.4632,,,,,,,,,,
2025-342T22:39:25.995,2001.4632,,,,,,,,,,
2025-342T22:39:28.996,,569.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:39:31.995,2001.4632,,,,,,,,,,
2025-342T22:39:37.996,,531.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:39:38.995,2001.4632,,,,,,,,,,
2025-342T22:39:43.995,2001.4632,,,,,,,,,,
2025-342T22:39:46.996,,525.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:39:49.995,2001.4632,,,,,,,,,,
2025-342T22:39:55.996,,531.0,498.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:39:56.995,2001.4632,,,,,,,,,,
2025-342T22:40:01.995,2001.4632,,,,,,,,,,
2025-342T22:40:04.996,,544.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:40:07.995,2001.4632,,,,,,,,,,
2025-342T22:40:13.996,,545.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:40:14.995,2001.4632,,,,,,,,,,
2025-342T22:40:19.995,2001.4632,,,,,,,,,,
2025-342T22:40:22.995,,546.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:40:25.995,2001.4632,,,,,,,,,,
2025-342T22:40:31.995,,531.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-342T22:40:32.995,2001.4632,,,,,,,,,,
2025-342T22:40:37.995,2001.4632,,,,,,,,,,
2025-342T22:40:40.995,,541.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:40:43.995,2001.4632,,,,,,,,,,
2025-342T22:40:49.995,,535.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-342T22:40:50.995,2001.4632,,,,,,,,,,
2025-342T22:40:55.995,2001.4632,,,,,,,,,,
