Dust Event ID,UTC Timestamp,Local Timestamp,Integer Timestamp (ms),Velocity (m/s),Mass (kg),Charge (C),Radius (m) ,High Voltage (MV),Current Group ID,Current Experiment Name,Current Experiment Description,Estimate Quality,Dust Type
8555312,20231221173641.763999999,20231221103641.763999999,1703180201764,1.623770E+4,4.370618E-18,2.621060E-16,7.283892E-8,2.198294E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",4," Aluminum "
8555315,20231221173643.506000000,20231221103643.506000000,1703180203506,1.527640E+4,1.466546E-17,7.784360E-16,1.090472E-7,2.198294E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555317,20231221173645.157000000,20231221103645.157000000,1703180205157,2.377450E+4,4.185560E-18,5.380980E-16,7.179602E-8,2.198294E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555318,20231221173648.226000000,20231221103648.226000000,1703180208226,1.119630E+4,1.172117E-17,3.341990E-16,1.011982E-7,2.198294E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555319,20231221173703.157000000,20231221103703.157000000,1703180223157,1.272670E+4,5.373706E-18,1.979660E-16,7.803220E-8,2.198294E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",4," Aluminum "
8555320,20231221173704.817999999,20231221103704.817999999,1703180224818,1.975550E+4,5.832563E-18,5.174610E-16,8.019286E-8,2.199524E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555322,20231221173705.087000000,20231221103705.087000000,1703180225087,2.121380E+4,4.264131E-18,4.362240E-16,7.224249E-8,2.199524E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555324,20231221173720.541999999,20231221103720.541999999,1703180240542,2.001620E+4,9.637173E-18,8.777180E-16,9.480526E-8,2.199524E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555327,20231221173734.310999999,20231221103734.310999999,1703180254311,8.210310E+3,6.118018E-17,9.380260E-16,1.755441E-7,2.198294E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",3," Aluminum "
8555329,20231221173735.047000000,20231221103735.047000000,1703180255047,1.578150E+4,3.396842E-18,1.924230E-16,6.696908E-8,2.198294E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555330,20231221173735.283999999,20231221103735.283999999,1703180255284,1.736550E+4,4.265969E-18,2.926020E-16,7.225287E-8,2.198294E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555331,20231221173735.805000000,20231221103735.805000000,1703180255805,2.042260E+4,3.007066E-18,2.852660E-16,6.430285E-8,2.198294E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555332,20231221173737.541999999,20231221103737.541999999,1703180257542,1.316310E+4,3.515810E-18,1.386340E-16,6.774194E-8,2.197063E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",4," Aluminum "
8555334,20231221173741.942000000,20231221103741.942000000,1703180261942,2.268180E+4,3.314397E-18,3.880500E-16,6.642284E-8,2.197063E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555335,20231221173742.084000000,20231221103742.084000000,1703180262084,1.487920E+4,1.057778E-17,5.329440E-16,9.779440E-8,2.197063E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555336,20231221173953.572999999,20231221103953.572999999,1703180393573,2.169820E+4,3.603882E-18,3.859250E-16,6.830294E-8,2.198294E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555341,20231221173959.336000000,20231221103959.336000000,1703180399336,1.776290E+4,6.561628E-18,4.706320E-16,8.340391E-8,2.199524E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555342,20231221174012.586000000,20231221104012.586000000,1703180412586,1.663080E+4,1.152734E-17,7.251710E-16,1.006373E-7,2.198294E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555343,20231221174019.344999999,20231221104019.344999999,1703180419345,1.447720E+4,8.734344E-18,4.161420E-16,9.174716E-8,2.199524E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555344,20231221174045.263000000,20231221104045.263000000,1703180445263,1.227130E+4,3.756271E-17,1.285820E-15,1.491998E-7,2.199524E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555353,20231221174241.057999999,20231221104241.057999999,1703180561058,1.278410E+4,9.277910E-18,3.450790E-16,9.361223E-8,2.197063E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555359,20231221174329.348999999,20231221104329.348999999,1703180609349,1.762710E+4,4.280074E-18,3.024810E-16,7.233242E-8,2.198294E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555360,20231221174329.719000000,20231221104329.719000000,1703180609719,1.385990E+4,5.967889E-18,2.607510E-16,8.080833E-8,2.198294E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555367,20231221174425.854999999,20231221104425.854999999,1703180665855,1.530010E+4,3.307082E-18,1.761820E-16,6.637393E-8,2.197063E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555368,20231221174427.030000000,20231221104427.030000000,1703180667030,1.805730E+4,1.385694E-17,1.027680E-15,1.070052E-7,2.198294E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555381,20231221174436.993999999,20231221104436.993999999,1703180676994,1.147350E+4,2.023637E-17,6.062510E-16,1.214023E-7,2.197063E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555383,20231221174448.015000000,20231221104448.015000000,1703180688015,2.709410E+4,1.119405E-18,1.870100E-16,4.625709E-8,2.197063E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",3," Aluminum "
8555385,20231221174449.175999999,20231221104449.175999999,1703180689176,1.287430E+4,8.923308E-18,3.365900E-16,9.240409E-8,2.197063E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555386,20231221174449.649999999,20231221104449.649999999,1703180689650,1.158820E+4,1.023754E-17,3.128640E-16,9.673442E-8,2.197063E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555387,20231221174452.492000000,20231221104452.492000000,1703180692492,1.312150E+4,1.153959E-17,4.519000E-16,1.006729E-7,2.198294E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555389,20231221174507.199999999,20231221104507.199999999,1703180707200,1.585380E+4,4.737594E-18,2.708380E-16,7.482301E-8,2.198294E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",4," Aluminum "
8555391,20231221174513.501999999,20231221104513.501999999,1703180713502,1.759880E+4,1.619687E-17,1.141630E-15,1.127179E-7,2.197063E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555392,20231221174516.209000000,20231221104516.209000000,1703180716209,1.259140E+4,6.374915E-18,2.300120E-16,8.260519E-8,2.197063E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555394,20231221174551.182000000,20231221104551.182000000,1703180751182,3.878230E+4,7.107319E-19,2.432770E-16,3.975738E-8,2.197063E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",4," Aluminum "
8555397,20231221174551.922000000,20231221104551.922000000,1703180751922,2.167560E+4,8.136516E-18,8.699790E-16,8.960427E-8,2.197063E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555398,20231221174552.229999999,20231221104552.229999999,1703180752230,2.167560E+4,5.651975E-18,6.043250E-16,7.935652E-8,2.197063E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555401,20231221174552.779000000,20231221104552.779000000,1703180752779,2.315730E+4,3.785039E-18,4.619280E-16,6.942874E-8,2.197063E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555407,20231221174608.671000000,20231221104608.671000000,1703180768671,1.195100E+4,1.156041E-17,3.753390E-16,1.007334E-7,2.199524E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555409,20231221174620.191000000,20231221104620.191000000,1703180780191,2.654150E+4,2.420870E-18,3.878890E-16,5.981908E-8,2.198294E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555411,20231221174637.427000000,20231221104637.427000000,1703180797427,1.045080E+4,2.242220E-17,5.570090E-16,1.256248E-7,2.198294E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555412,20231221174637.716000000,20231221104637.716000000,1703180797716,1.124520E+4,1.143014E-17,3.287540E-16,1.003536E-7,2.198294E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555417,20231221174735.263999999,20231221104735.263999999,1703180855264,1.483890E+4,1.043780E-17,5.227540E-16,9.736111E-8,2.198294E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555418,20231221174736.839000000,20231221104736.839000000,1703180856839,1.194600E+4,8.163877E-18,2.648400E-16,8.970460E-8,2.199524E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555423,20231221174745.041999999,20231221104745.041999999,1703180865042,1.192750E+4,1.102239E-17,3.564650E-16,9.914584E-8,2.199524E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555424,20231221174801.640000000,20231221104801.640000000,1703180881640,1.465580E+4,3.424376E-17,1.672960E-15,1.446693E-7,2.198294E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555426,20231221174832.172000000,20231221104832.172000000,1703180912172,1.615850E+4,7.008909E-18,4.162340E-16,8.525752E-8,2.198294E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555429,20231221174906.537999999,20231221104906.537999999,1703180946538,1.093940E+4,1.155179E-17,3.144280E-16,1.007084E-7,2.198294E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",3," Aluminum "
8555431,20231221174907.052999999,20231221104907.052999999,1703180947053,3.548100E+4,9.449965E-19,2.705870E-16,4.371790E-8,2.198294E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555434,20231221174907.483000000,20231221104907.483000000,1703180947483,1.190700E+4,1.116887E-17,3.601630E-16,9.958310E-8,2.198294E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555435,20231221174908.288999999,20231221104908.288999999,1703180948289,3.302620E+4,9.445998E-19,2.343420E-16,4.371178E-8,2.198294E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",4," Aluminum "
8555438,20231221174909.378999999,20231221104909.378999999,1703180949379,1.841660E+4,6.560030E-18,5.060690E-16,8.339714E-8,2.198294E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555439,20231221174920.155000000,20231221104920.155000000,1703180960155,1.080420E+4,1.424073E-17,3.783080E-16,1.079841E-7,2.197063E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555440,20231221174921.061999999,20231221104921.061999999,1703180961062,2.912970E+4,1.229748E-18,2.374740E-16,4.772961E-8,2.197063E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",4," Aluminum "
8555441,20231221174935.001000000,20231221104935.001000000,1703180975001,1.368000E+4,3.532772E-17,1.503740E-15,1.461799E-7,2.198294E+0," IDEX "," 2023_12_21_run0 "," 10-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555458,20231221184636.348999999,20231221114636.348999999,1703184396349,1.683460E+4,3.655691E-18,2.356460E-16,6.862869E-8,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",3," Aluminum "
8555459,20231221184647.046000000,20231221114647.046000000,1703184407046,1.826390E+4,7.095566E-18,5.380420E-16,8.560745E-8,2.199524E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555461,20231221184649.209000000,20231221114649.209000000,1703184409209,1.264510E+4,1.007813E-17,3.663250E-16,9.622971E-8,2.199524E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555467,20231221184725.268999999,20231221114725.268999999,1703184445269,2.667700E+4,2.759094E-18,4.468570E-16,6.248437E-8,2.197063E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",4," Aluminum "
8555468,20231221184810.902000000,20231221114810.902000000,1703184490902,1.592290E+4,6.164069E-18,3.554650E-16,8.168426E-8,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555471,20231221184816.993000000,20231221114816.993000000,1703184496993,1.580040E+4,4.772083E-18,2.709750E-16,7.500414E-8,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555472,20231221184819.609000000,20231221114819.609000000,1703184499609,1.225490E+4,1.929391E-17,6.590600E-16,1.194876E-7,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555481,20231221184854.691000000,20231221114854.691000000,1703184534691,2.909750E+4,1.530258E-18,2.946870E-16,5.133782E-8,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555482,20231221184856.695999999,20231221114856.695999999,1703184536696,2.198490E+4,5.437346E-18,5.977520E-16,7.833903E-8,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555487,20231221184901.733000000,20231221114901.733000000,1703184541733,1.651900E+4,7.672982E-18,4.762300E-16,8.786932E-8,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555488,20231221184905.404000000,20231221114905.404000000,1703184545404,1.282440E+4,8.167043E-18,3.055090E-16,8.971619E-8,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555489,20231221184905.984999999,20231221114905.984999999,1703184545985,1.662910E+4,4.028576E-18,2.533810E-16,7.088697E-8,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555490,20231221184906.756000000,20231221114906.756000000,1703184546756,1.824740E+4,2.345546E-18,1.776360E-16,5.919211E-8,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",4," Aluminum "
8555496,20231221184920.118999999,20231221114920.118999999,1703184560119,2.042900E+4,3.593846E-18,3.409540E-16,6.823948E-8,2.199524E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555497,20231221184935.143000000,20231221114935.143000000,1703184575143,1.982300E+4,3.452857E-18,3.084320E-16,6.733519E-8,2.199524E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555498,20231221184936.047999999,20231221114936.047999999,1703184576048,3.084690E+4,4.279749E-18,9.257280E-16,7.233058E-8,2.199524E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555502,20231221184941.736999999,20231221114941.736999999,1703184581737,1.883670E+4,2.595624E-18,2.094770E-16,6.122514E-8,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",3," Aluminum "
8555503,20231221184949.401000000,20231221114949.401000000,1703184589401,1.338810E+4,3.414244E-18,1.391930E-16,6.708324E-8,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555505,20231221184954.697000000,20231221114954.697000000,1703184594697,1.297020E+4,4.487162E-18,1.715960E-16,7.348067E-8,2.199524E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555506,20231221184958.510000000,20231221114958.510000000,1703184598510,1.453880E+4,5.475315E-18,2.633870E-16,7.852096E-8,2.197063E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",3," Aluminum "
8555507,20231221185003.658999999,20231221115003.658999999,1703184603659,1.210700E+4,9.243545E-18,3.083470E-16,9.349651E-8,2.197063E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555511,20231221185009.662999999,20231221115009.662999999,1703184609663,1.965900E+4,9.715183E-18,8.540020E-16,9.506038E-8,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",4," Aluminum "
8555512,20231221185016.635000000,20231221115016.635000000,1703184616635,1.236010E+4,1.873267E-17,6.512860E-16,1.183175E-7,2.197063E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555515,20231221185021.211000000,20231221115021.211000000,1703184621211,1.952030E+4,8.309503E-18,7.205700E-16,9.023483E-8,2.197063E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555517,20231221185031.078999999,20231221115031.078999999,1703184631079,1.900200E+4,4.543854E-18,3.733800E-16,7.378884E-8,2.197063E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555518,20231221185032.692000000,20231221115032.692000000,1703184632692,2.133830E+4,3.442773E-18,3.565440E-16,6.726957E-8,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555519,20231221185039.530000000,20231221115039.530000000,1703184639530,2.734110E+4,1.369821E-18,2.329060E-16,4.947705E-8,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",3," Aluminum "
8555522,20231221185103.529000000,20231221115103.529000000,1703184663529,2.533650E+4,1.772253E-18,2.587640E-16,5.391270E-8,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",4," Aluminum "
8555523,20231221185107.472000000,20231221115107.472000000,1703184667472,3.796820E+4,6.688121E-19,2.194180E-16,3.895985E-8,2.197063E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555525,20231221185110.111999999,20231221115110.111999999,1703184670112,1.419390E+4,7.246716E-18,3.322560E-16,8.621105E-8,2.197063E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555529,20231221185117.276000000,20231221115117.276000000,1703184677276,5.075300E+4,5.098670E-19,2.988880E-16,3.559056E-8,2.197063E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555532,20231221185126.635999999,20231221115126.635999999,1703184686636,1.343580E+4,1.125045E-17,4.619360E-16,9.982495E-8,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555533,20231221185130.763999999,20231221115130.763999999,1703184690764,2.545840E+4,2.521237E-18,3.716730E-16,6.063459E-8,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555534,20231221185131.600000000,20231221115131.600000000,1703184691600,2.067000E+4,3.800147E-18,3.692890E-16,6.952100E-8,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555535,20231221185138.439000000,20231221115138.439000000,1703184698439,2.086020E+4,4.844647E-18,4.794950E-16,7.538240E-8,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555537,20231221185140.753999999,20231221115140.753999999,1703184700754,1.435830E+4,1.056967E-17,4.956240E-16,9.776941E-8,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555538,20231221185142.248000000,20231221115142.248000000,1703184702248,1.453320E+4,4.446894E-18,2.136310E-16,7.326020E-8,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555539,20231221185142.371000000,20231221115142.371000000,1703184702371,2.737340E+4,1.713333E-18,2.920010E-16,5.330850E-8,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",3," Aluminum "
8555541,20231221185146.506000000,20231221115146.506000000,1703184706506,1.488400E+4,6.840403E-18,3.446720E-16,8.456872E-8,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555542,20231221185147.987999999,20231221115147.987999999,1703184707988,1.854000E+4,1.765454E-17,1.380260E-15,1.160027E-7,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555543,20231221185149.796000000,20231221115149.796000000,1703184709796,1.508100E+4,2.018564E-17,1.044210E-15,1.213007E-7,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555544,20231221185150.381000000,20231221115150.381000000,1703184710381,2.068350E+4,6.970651E-18,6.782760E-16,8.510211E-8,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555545,20231221185151.410000000,20231221115151.410000000,1703184711410,1.292380E+4,2.671779E-17,1.015000E-15,1.331832E-7,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555548,20231221185153.466999999,20231221115153.466999999,1703184713467,2.051300E+4,4.319092E-18,4.133670E-16,7.255155E-8,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",5," Aluminum "
8555551,20231221185158.884000000,20231221115158.884000000,1703184718884,2.159540E+4,1.638918E-18,1.738460E-16,5.252527E-8,2.198294E+0," IDEX "," 2023_12_21_run1 "," 12-90 km/s. Al 5-1. IDEX FM Detector 2500. Position 5. HG CSAs ",4," Aluminum "
