,Time,TOF H,TOF M,TOF L
1373,-10.323076923076924,0.0316847965738758,0.016984917,0.263682
1374,-10.31923076923077,0.0315610278372591,0.016918699,0.263168
1375,-10.315384615384616,0.03149914346895075,0.016951808,0.263682
1376,-10.311538461538461,0.03162291220556745,0.017018026,0.264196
1377,-10.307692307692307,0.03187044967880086,0.016918699,0.264196
1378,-10.303846153846154,0.03162291220556745,0.016951808,0.263682
1379,-10.3,0.03149914346895075,0.016984917,0.262654
1380,-10.296153846153846,0.03149914346895075,0.017018026,0.265224
1381,-10.292307692307691,0.031746680942184156,0.016951808,0.262654
1382,-10.288461538461538,0.0316847965738758,0.016951808,0.265224
1383,-10.284615384615385,0.0315610278372591,0.017018026,0.262654
1384,-10.28076923076923,0.031808565310492504,0.016951808,0.26471
1385,-10.276923076923076,0.031808565310492504,0.016918699,0.262654
1386,-10.273076923076923,0.031746680942184156,0.016984917,0.26471
1387,-10.26923076923077,0.031375374732334045,0.016984917,0.263168
1388,-10.265384615384615,0.03149914346895075,0.016951808,0.264196
1389,-10.26153846153846,0.0316847965738758,0.016918699,0.264196
1390,-10.257692307692308,0.03162291220556745,0.017018026,0.26471
1391,-10.253846153846155,0.0314372591006424,0.016984917,0.263682
1392,-10.25,0.0316847965738758,0.016951808,0.263168
1393,-10.246153846153845,0.031808565310492504,0.016918699,0.26471
1394,-10.242307692307692,0.03162291220556745,0.017018026,0.264196
1395,-10.23846153846154,0.0315610278372591,0.017018026,0.26471
1396,-10.234615384615385,0.03149914346895075,0.016951808,0.262654
1397,-10.23076923076923,0.031808565310492504,0.016984917,0.26471
1398,-10.226923076923077,0.031808565310492504,0.016984917,0.262654
1399,-10.223076923076924,0.0315610278372591,0.016984917,0.264196
1400,-10.21923076923077,0.031375374732334045,0.016951808,0.263168
1401,-10.215384615384615,0.0316847965738758,0.016984917,0.263682
1402,-10.211538461538462,0.031746680942184156,0.017018026,0.263682
1403,-10.207692307692309,0.03131349036402569,0.016984917,0.264196
1404,-10.203846153846154,0.0314372591006424,0.016918699,0.264196
1405,-10.2,0.0316847965738758,0.016951808,0.263168
1406,-10.196153846153846,0.031746680942184156,0.017018026,0.26471
1407,-10.192307692307693,0.03162291220556745,0.016918699,0.263168
1408,-10.188461538461539,0.03149914346895075,0.016951808,0.265224
1409,-10.184615384615384,0.031746680942184156,0.016984917,0.262654
1410,-10.180769230769231,0.031251605995717344,0.016951808,0.26471
1411,-10.176923076923078,0.031251605995717344,0.016918699,0.262654
1412,-10.173076923076923,0.031375374732334045,0.016951808,0.26471
1413,-10.169230769230769,0.0316847965738758,0.017018026,0.263168
1414,-10.165384615384616,0.03162291220556745,0.016984917,0.264196
1415,-10.161538461538463,0.0315610278372591,0.016918699,0.263682
1416,-10.157692307692308,0.03199421841541756,0.017018026,0.26471
1417,-10.153846153846153,0.03199421841541756,0.016984917,0.263682
1418,-10.15,0.0316847965738758,0.016951808,0.263682
1419,-10.146153846153847,0.0314372591006424,0.016918699,0.264196
1420,-10.142307692307693,0.031746680942184156,0.017018026,0.263168
1421,-10.138461538461538,0.03187044967880086,0.017018026,0.265224
1422,-10.134615384615385,0.0314372591006424,0.016951808,0.262654
1423,-10.130769230769232,0.03162291220556745,0.016984917,0.264196
1424,-10.126923076923077,0.031808565310492504,0.016984917,0.262654
1425,-10.123076923076923,0.03187044967880086,0.016984917,0.264196
1426,-10.11923076923077,0.0314372591006424,0.016918699,0.262654
1427,-10.115384615384617,0.03149914346895075,0.016951808,0.264196
1428,-10.111538461538462,0.031746680942184156,0.017018026,0.263168
1429,-10.107692307692307,0.03149914346895075,0.016951808,0.264196
