Dust Event ID,UTC Timestamp,Local Timestamp,Integer Timestamp (ms),Velocity (m/s),Mass (kg),Charge (C),Radius (m) ,High Voltage (MV),Current Group ID,Current Experiment Name,Current Experiment Description,Estimate Quality,Dust Type
8368469,20230808164838.780000000,20230808104838.780000000,1691513318780,5.019090E+3,3.400835E-17,1.948590E-16,1.010262E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368470,20230808164840.038999999,20230808104840.038999999,1691513320039,4.640730E+3,1.450718E-16,7.106250E-16,1.638449E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368471,20230808164840.214000000,20230808104840.214000000,1691513320214,2.866180E+3,1.271098E-16,2.375040E-16,1.567828E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368472,20230808164840.381000000,20230808104840.381000000,1691513320381,3.188070E+3,1.165109E-16,2.693440E-16,1.522980E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368474,20230808164840.941000000,20230808104840.941000000,1691513320941,2.794080E+3,4.379413E-16,7.776400E-16,2.367976E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368476,20230808164842.043000000,20230808104842.043000000,1691513322043,6.097580E+3,9.872747E-17,8.349070E-16,1.441179E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368479,20230808164844.756000000,20230808104844.756000000,1691513324756,6.311320E+3,2.197542E-17,1.990960E-16,8.734091E-8,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368480,20230808164846.564999999,20230808104846.564999999,1691513326565,4.227510E+3,4.254232E-17,1.729320E-16,1.088543E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368483,20230808164847.516999999,20230808104847.516999999,1691513327517,2.038040E+3,2.582044E-16,2.439350E-16,1.985607E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368484,20230808164848.233000000,20230808104848.233000000,1691513328233,2.228380E+3,2.232397E-16,2.521360E-16,1.891599E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368485,20230808164848.270999999,20230808104848.270999999,1691513328271,2.234060E+3,6.184939E-16,7.021180E-16,2.656749E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368489,20230808164850.450999999,20230808104850.450999999,1691513330451,5.995130E+3,3.258378E-17,2.663690E-16,9.959537E-8,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368490,20230808164850.930000000,20230808104850.930000000,1691513330930,2.286590E+3,4.222294E-16,5.021230E-16,2.339312E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368491,20230808164850.979000000,20230808104850.979000000,1691513330979,2.352130E+3,5.504782E-16,6.927040E-16,2.555556E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368492,20230808164851.126999999,20230808104851.126999999,1691513331127,4.363660E+3,4.439173E-17,1.922600E-16,1.104094E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8368493,20230808164851.324999999,20230808104851.324999999,1691513331325,2.355080E+3,2.858791E-16,3.606440E-16,2.054153E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368494,20230808164851.677000000,20230808104851.677000000,1691513331677,2.169580E+3,2.849763E-16,3.051020E-16,2.051988E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368496,20230808164852.462999999,20230808104852.462999999,1691513332463,8.220580E+3,2.600971E-17,3.997840E-16,9.238833E-8,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368497,20230808164852.810000000,20230808104852.810000000,1691513332810,5.232910E+3,5.310220E-17,3.307380E-16,1.172041E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368498,20230808164853.226999999,20230808104853.226999999,1691513333227,5.994680E+3,4.258443E-17,3.480710E-16,1.088902E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368502,20230808164855.172000000,20230808104855.172000000,1691513335172,4.235230E+3,4.803494E-17,1.959730E-16,1.133508E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8368503,20230808164855.314999999,20230808104855.314999999,1691513335315,3.057770E+3,9.871943E-17,2.099410E-16,1.441140E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368504,20230808164856.283999999,20230808104856.283999999,1691513336284,1.004200E+4,3.358516E-17,7.703230E-16,1.006054E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368505,20230808164856.833000000,20230808104856.833000000,1691513336833,1.219990E+4,8.877698E-18,3.005370E-16,6.456623E-8,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368506,20230808164857.316000000,20230808104857.316000000,1691513337316,1.201220E+4,2.128524E-17,6.985680E-16,8.641680E-8,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368508,20230808164858.234000000,20230808104858.234000000,1691513338234,2.485970E+3,3.942806E-16,5.542200E-16,2.286514E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368515,20230808164902.603000000,20230808104902.603000000,1691513342603,4.134640E+3,5.357525E-16,2.083170E-15,2.532562E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368521,20230808164906.285000000,20230808104906.285000000,1691513346285,5.684010E+3,1.118818E-16,8.221560E-16,1.502537E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368525,20230808164908.427999999,20230808104908.427999999,1691513348428,8.405460E+3,1.617640E-17,2.599500E-16,7.886166E-8,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368530,20230808164912.328999999,20230808104912.328999999,1691513352329,3.637450E+3,8.739014E-17,2.632860E-16,1.383756E-7,2.195833E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368536,20230808164917.393999999,20230808104917.393999999,1691513357394,5.124770E+3,7.242255E-17,4.326210E-16,1.299760E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368537,20230808164917.533000000,20230808104917.533000000,1691513357533,9.943260E+3,9.259825E-18,2.082310E-16,6.547964E-8,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368542,20230808164918.993999999,20230808104918.993999999,1691513358994,3.133720E+3,5.361300E-17,1.197500E-16,1.175787E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368544,20230808164919.617000000,20230808104919.617000000,1691513359617,9.180440E+3,1.471124E-17,2.820080E-16,7.640500E-8,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368545,20230808164919.665000000,20230808104919.665000000,1691513359665,2.228000E+3,2.409748E-16,2.720740E-16,1.940421E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368547,20230808164920.310999999,20230808104920.310999999,1691513360311,4.492940E+3,9.518293E-17,4.370240E-16,1.423721E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368555,20230808164923.858000000,20230808104923.858000000,1691513363858,2.372300E+3,2.581259E-16,3.305970E-16,1.985405E-7,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368556,20230808164923.922000000,20230808104923.922000000,1691513363922,7.077720E+3,2.065479E-17,2.354700E-16,8.555504E-8,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368559,20230808164925.655999999,20230808104925.655999999,1691513365656,1.001650E+4,7.004623E-17,1.598460E-15,1.285386E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368560,20230808164926.214999999,20230808104926.214999999,1691513366215,3.556900E+3,1.220408E-15,3.511830E-15,3.332271E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368563,20230808164926.831999999,20230808104926.831999999,1691513366832,3.799020E+3,3.247014E-17,1.065890E-16,9.947946E-8,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368565,20230808164928.199999999,20230808104928.199999999,1691513368200,3.390220E+3,1.053855E-16,2.755000E-16,1.472874E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368567,20230808164928.770000000,20230808104928.770000000,1691513368770,2.521990E+3,1.947165E-16,2.816920E-16,1.807339E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368568,20230808164928.876999999,20230808104928.876999999,1691513368877,3.512070E+3,3.749055E-17,1.051800E-16,1.043628E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8368570,20230808164929.276000000,20230808104929.276000000,1691513369276,6.409300E+3,1.763614E-17,1.647820E-16,8.116582E-8,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368572,20230808164930.930999999,20230808104930.930999999,1691513370931,8.854700E+3,1.438255E-17,2.564890E-16,7.583168E-8,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8368573,20230808164931.416999999,20230808104931.416999999,1691513371417,1.001780E+4,7.439325E-18,1.698100E-16,6.087185E-8,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368574,20230808164931.584000000,20230808104931.584000000,1691513371584,3.796090E+3,2.753968E-16,9.026450E-16,2.028733E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8368581,20230808164934.270999999,20230808104934.270999999,1691513374271,3.911320E+3,8.672241E-17,3.017610E-16,1.380222E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368582,20230808164934.484000000,20230808104934.484000000,1691513374484,3.180860E+3,1.304508E-16,3.002070E-16,1.581445E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368583,20230808164934.651000000,20230808104934.651000000,1691513374651,2.036830E+3,4.313372E-16,4.070160E-16,2.356013E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368586,20230808164935.510000000,20230808104935.510000000,1691513375510,8.798390E+3,2.148798E-17,3.785560E-16,8.669031E-8,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368590,20230808164936.663999999,20230808104936.663999999,1691513376664,2.137710E+3,2.834348E-16,2.947670E-16,2.048282E-7,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368594,20230808164938.021999999,20230808104938.021999999,1691513378022,4.385010E+3,1.028596E-16,4.501050E-16,1.461011E-7,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368596,20230808164938.229000000,20230808104938.229000000,1691513378229,3.575610E+3,8.133752E-17,2.366570E-16,1.351042E-7,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368598,20230808164939.750000000,20230808104939.750000000,1691513379750,4.043070E+3,7.509418E-17,2.791990E-16,1.315550E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368601,20230808164941.066000000,20230808104941.066000000,1691513381066,1.534540E+4,1.271067E-17,6.811660E-16,7.277152E-8,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368604,20230808164942.268000000,20230808104942.268000000,1691513382268,2.508350E+3,2.320695E-16,3.322940E-16,1.916217E-7,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368609,20230808164944.100000000,20230808104944.100000000,1691513384100,4.973820E+3,1.831226E-17,1.030980E-16,8.219007E-8,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368613,20230808164944.547999999,20230808104944.547999999,1691513384548,3.447880E+3,8.610097E-17,2.329380E-16,1.376918E-7,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368614,20230808164944.606999999,20230808104944.606999999,1691513384607,3.513790E+3,8.939588E-17,2.511870E-16,1.394262E-7,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368616,20230808164945.001000000,20230808104945.001000000,1691513385001,2.903860E+3,1.075294E-16,2.063510E-16,1.482795E-7,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368619,20230808164945.939000000,20230808104945.939000000,1691513385939,4.128360E+3,1.176485E-16,4.563200E-16,1.527921E-7,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368621,20230808164948.123000000,20230808104948.123000000,1691513388123,2.802120E+3,1.859684E-16,3.323080E-16,1.779857E-7,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368623,20230808164948.780000000,20230808104948.780000000,1691513388780,6.840140E+3,1.781427E-17,1.896820E-16,8.143817E-8,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368624,20230808164948.850000000,20230808104948.850000000,1691513388850,5.749070E+3,5.703189E-17,4.289840E-16,1.200267E-7,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368627,20230808164949.822000000,20230808104949.822000000,1691513389822,1.277910E+4,9.461791E-18,3.516430E-16,6.595228E-8,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8368628,20230808164950.179000000,20230808104950.179000000,1691513390179,2.245640E+3,2.436586E-16,2.796340E-16,1.947597E-7,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368629,20230808164950.270999999,20230808104950.270999999,1691513390271,2.646400E+3,1.135543E-16,1.809850E-16,1.509987E-7,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368631,20230808164951.353000000,20230808104951.353000000,1691513391353,5.534810E+3,3.872618E-17,2.698330E-16,1.054970E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368633,20230808164951.833000000,20230808104951.833000000,1691513391833,2.332580E+3,4.757281E-15,5.887310E-15,5.244349E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368634,20230808164951.902000000,20230808104951.902000000,1691513391902,2.110640E+3,2.846131E-16,2.883820E-16,2.051116E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368636,20230808164952.745000000,20230808104952.745000000,1691513392745,3.323500E+3,5.552130E-17,1.396440E-16,1.189575E-7,2.195833E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8368645,20230808164954.679000000,20230808104954.679000000,1691513394679,7.311330E+3,3.476626E-16,4.231770E-15,2.192593E-7,2.195833E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368646,20230808164955.040999999,20230808104955.040999999,1691513395041,4.779390E+3,3.947570E-17,2.053270E-16,1.061733E-7,2.195833E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368648,20230808164956.552999999,20230808104956.552999999,1691513396553,1.011920E+3,2.890359E-15,6.739310E-16,4.441769E-7,2.195833E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8368654,20230808164959.174000000,20230808104959.174000000,1691513399174,2.159130E+3,3.341270E-16,3.546830E-16,2.163760E-7,2.195833E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368658,20230808165000.299000000,20230808105000.299000000,1691513400299,2.693210E+3,1.262338E-16,2.084910E-16,1.564218E-7,2.195833E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368659,20230808165001.763000000,20230808105001.763000000,1691513401763,2.164640E+3,2.169711E-16,2.313670E-16,1.873726E-7,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368662,20230808165002.604999999,20230808105002.604999999,1691513402605,4.631200E+3,4.248841E-17,2.073890E-16,1.088083E-7,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368663,20230808165002.743999999,20230808105002.743999999,1691513402744,3.514260E+3,1.073636E-16,3.017540E-16,1.482033E-7,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368664,20230808165002.810999999,20230808105002.810999999,1691513402811,5.294040E+3,6.412591E-17,4.090120E-16,1.248101E-7,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8368665,20230808165003.430000000,20230808105003.430000000,1691513403430,3.987260E+3,3.829720E-17,1.385620E-16,1.051060E-7,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368669,20230808165004.783999999,20230808105004.783999999,1691513404784,2.015180E+3,1.842223E-16,1.701590E-16,1.774269E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368670,20230808165005.310000000,20230808105005.310000000,1691513405310,1.079530E+4,8.254277E-18,2.187930E-16,6.301806E-8,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368671,20230808165005.521999999,20230808105005.521999999,1691513405522,2.982260E+3,1.563695E-16,3.163210E-16,1.679923E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368673,20230808165006.353000000,20230808105006.353000000,1691513406353,5.251380E+3,5.395549E-17,3.384290E-16,1.178286E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368674,20230808165006.998999999,20230808105006.998999999,1691513406999,2.019000E+3,1.203322E-16,1.115680E-16,1.539451E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368676,20230808165009.030000000,20230808105009.030000000,1691513409030,2.138110E+3,1.510422E-16,1.570520E-16,1.660624E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368678,20230808165009.824999999,20230808105009.824999999,1691513409825,5.702920E+3,2.511136E-17,1.857590E-16,9.131219E-8,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368682,20230808165013.856000000,20230808105013.856000000,1691513413856,4.013640E+3,4.909562E-17,1.798890E-16,1.141790E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8368684,20230808165013.984999999,20230808105013.984999999,1691513413985,7.589990E+3,3.151653E-17,4.129580E-16,9.849590E-8,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368687,20230808165015.574000000,20230808105015.574000000,1691513415574,4.419410E+3,2.914915E-17,1.294910E-16,9.596524E-8,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368690,20230808165016.564999999,20230808105016.564999999,1691513416565,5.989670E+3,2.058464E-17,1.678770E-16,8.545808E-8,2.199524E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368692,20230808165017.185000000,20230808105017.185000000,1691513417185,1.010250E+4,2.705629E-17,6.277230E-16,9.361126E-8,2.199524E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368703,20230808165022.604000000,20230808105022.604000000,1691513422604,3.557540E+3,4.890923E-17,1.408700E-16,1.140343E-7,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368704,20230808165022.746999999,20230808105022.746999999,1691513422747,2.159780E+3,1.422850E-15,1.510450E-15,3.507183E-7,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368705,20230808165023.018999999,20230808105023.018999999,1691513423019,5.723620E+3,2.423083E-17,1.806500E-16,9.023217E-8,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368708,20230808165024.229000000,20230808105024.229000000,1691513424229,2.058040E+3,2.397168E-16,2.310650E-16,1.937038E-7,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368719,20230808165028.058999999,20230808105028.058999999,1691513428059,4.237280E+3,3.916521E-17,1.599410E-16,1.058942E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
8368722,20230808165029.746000000,20230808105029.746000000,1691513429746,1.059800E+4,1.132911E-17,2.894200E-16,7.003319E-8,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368723,20230808165030.237999999,20230808105030.237999999,1691513430238,5.634060E+3,3.938741E-17,2.843710E-16,1.060941E-7,2.198294E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368728,20230808165033.976999999,20230808105033.976999999,1691513433977,2.040150E+3,2.006898E-16,1.900980E-16,1.825634E-7,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368731,20230808165034.896999999,20230808105034.896999999,1691513434897,5.363530E+3,4.304358E-17,2.817980E-16,1.092802E-7,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368734,20230808165035.510999999,20230808105035.510999999,1691513435511,6.800620E+3,6.283662E-17,6.613600E-16,1.239680E-7,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",5," Iron "
8368736,20230808165037.246999999,20230808105037.246999999,1691513437247,7.244830E+3,2.517800E-17,3.007500E-16,9.139288E-8,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",4," Iron "
8368738,20230808165038.162000000,20230808105038.162000000,1691513438162,3.536960E+3,6.213791E-17,1.769070E-16,1.235068E-7,2.197063E+0," IDEX "," 2023_08_8_run0 "," 2-90km/s Fe dust. det=2400V, HG_CSA, pos=2 ",3," Iron "
